Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Storrs Lake,Rock,780300,SC,54,,543246,SE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
52586243,06/30/1980,4.9, ,1.5,39,,54,,62,,,,,
52586243,09/02/2011,8,NO,2.4,,,47,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,09/15/2011,8.5,NO,2.6,,,46,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,09/30/2011,8,NO,2.4,,,47,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,10/21/2011,11,NO,3.3,,,43,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,11/01/2011,10.5,NO,3.2,,,43,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,05/10/2012,6,NO,1.8,,22,51,52,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
52586243,05/25/2012,7.5,NO,2.3,,,48,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,06/06/2012,10,NO,3,,,44,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,06/26/2012,4.5,NO,1.4,14.1,23,55,52,55,LOW,,CLEAR,GREEN,2-Very minor aesthetic problems
52586243,07/17/2012,6.5,NO,2,,,50,,,LOW,,MURKY,GREEN,2-Very minor aesthetic problems
52586243,07/30/2012,7,NO,2.1,7.8,22,49,52,50,LOW,,MURKY,BROWN,2-Very minor aesthetic problems
52586243,08/11/2012,8.75,NO,2.7,,,46,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,08/23/2012,8,NO,2.4,,,47,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,09/04/2012,8,NO,2.4,10.5,21,47,52,53,LOW,,MURKY,BROWN,2-Very minor aesthetic problems
52586243,09/16/2012,7.5,NO,2.3,,,48,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,10/20/2012,5.5,NO,1.7,,,53,,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
52586243,05/05/2013,4.75,NO,1.4,,,55,,,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
52586243,05/19/2013,6.25, ,1.9,,,51,,,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
52586243,06/14/2013,7,NO,2.1,,,49,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
52586243,06/27/2013,7.5,NO,2.3,5.96,16.4,48,50,48,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,07/13/2013,8.5,NO,2.6,,,46,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,07/29/2013,5.5,NO,1.7,9.18,18.8,53,51,52,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,08/09/2013,5.5,NO,1.7,,,53,,,HIGH,,CLEAR,BLUE,2-Very minor aesthetic problems
52586243,08/21/2013,8,NO,2.4,,,47,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,08/27/2013,,,,10.3,28.5,,54,52,,,,,
52586243,05/03/2014,9.5,NO,2.9,,,45,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,05/17/2014,12.5,NO,3.8,,,41,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,05/31/2014,11.9, ,3.6,,,41,,,NORMAL,,,BLUE,1-Beautiful, could not be nicer
52586243,06/14/2014,10.5,NO,3.2,,,43,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,06/25/2014,11,NO,3.3,,,43,,,NORMAL,,,BLUE,1-Beautiful, could not be nicer
102646883,06/25/2014,,,,6.24,16.9,,50,49,,,,,
52586243,07/10/2014,7,NO,2.1,,,49,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
52586243,07/29/2014,, ,,7.38,18.7,,51,50,,,,,
52586243,08/11/2014,9, ,2.7,,,45,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,08/27/2014,8.5, ,2.6,8.93,29.9,46,54,51,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,09/16/2014,9,NO,2.7,,,45,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,05/31/2015,5.75, ,1.7,,,52,,,LOW,,MURKY,BROWN,2-Very minor aesthetic problems
52586243,06/16/2015,8.75,NO,2.7,,,46,,,LOW,,,,1-Beautiful, could not be nicer
52586243,06/27/2015,7,NO,2.1,10.6,47.1,49,58,53,LOW,,CLEAR,BROWN,2-Very minor aesthetic problems
52586243,07/08/2015,6,NO,1.8,,,51,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,07/29/2015,5,NO,1.5,12,24.3,54,53,54,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,08/18/2015,3,NO,0.9,,,61,,,LOW,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
52586243,08/30/2015,3.5,NO,1.1,20.1,34,59,55,57,LOW,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
52586243,09/20/2015,4,NO,1.2,,,57,,,LOW,,,BROWN,2-Very minor aesthetic problems
52586243,05/25/2016,6.9,NO,2.1,,,49,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,06/02/2016,,NO,,,,,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,06/28/2016,10.25,NO,3.1,4.07,22,44,52,45,,,,BLUE,1-Beautiful, could not be nicer
52586243,07/16/2016,7,NO,2.1,,,49,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,07/26/2016,6,NO,1.8,10.7,25.7,51,53,53,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
52586243,08/15/2016,4.5,NO,1.4,,,55,,,NORMAL,,CLEAR,BLUE,2-Very minor aesthetic problems
52586243,08/29/2016,4,NO,1.2,18,24,57,53,57,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
52586243,06/07/2017,11.5,NO,3.5,,,42,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,06/20/2017,8.5,NO,2.6,,,46,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,06/27/2017,6.3,NO,1.9,6.81,21,51,52,49,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,07/11/2017,6,NO,1.8,,,51,,,HIGH,,,BLUE,1-Beautiful, could not be nicer
52586243,07/30/2017,7,NO,2.1,8.74,18.7,49,51,51,HIGH,,CLEAR,BROWN,2-Very minor aesthetic problems
52586243,08/09/2017,9,NO,2.7,,,45,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,08/30/2017,8.25,NO,2.5,6.44,18.3,47,51,49,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
52586243,09/11/2017,8.5,NO,2.6,,,46,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
05/10/2012,3,FEET,62.9,DEGREES F,,
05/10/2012,6,FEET,62.4,DEGREES F,,
05/10/2012,9,FEET,58.2,DEGREES F,,
05/10/2012,12,FEET,54.3,DEGREES F,,
05/10/2012,15,FEET,52.8,DEGREES F,,
05/10/2012,18,FEET,51,DEGREES F,,
05/10/2012,21,FEET,48.2,DEGREES F,,
05/10/2012,24,FEET,45.8,DEGREES F,,
06/26/2012,3,FEET,78.2,DEGREES F,,
06/26/2012,6,FEET,75,DEGREES F,,
06/26/2012,9,FEET,74.8,DEGREES F,,
06/26/2012,12,FEET,66.9,DEGREES F,,
06/26/2012,15,FEET,59,DEGREES F,,
06/26/2012,18,FEET,54.3,DEGREES F,,
06/26/2012,21,FEET,50.7,DEGREES F,,
06/26/2012,24,FEET,49.1,DEGREES F,,
07/30/2012,3,FEET,80.4,DEGREES F,,
07/30/2012,6,FEET,79.3,DEGREES F,,
07/30/2012,9,FEET,78.8,DEGREES F,,
07/30/2012,12,FEET,74.1,DEGREES F,,
07/30/2012,15,FEET,62.4,DEGREES F,,
07/30/2012,18,FEET,55.7,DEGREES F,,
07/30/2012,21,FEET,48.9,DEGREES F,,
09/04/2012,3,FEET,77.7,DEGREES F,,
09/04/2012,6,FEET,75.3,DEGREES F,,
09/04/2012,9,FEET,74.1,DEGREES F,,
09/04/2012,12,FEET,71.9,DEGREES F,,
09/04/2012,15,FEET,65.8,DEGREES F,,
09/04/2012,18,FEET,59.1,DEGREES F,,
09/04/2012,21,FEET,53.9,DEGREES F,,
09/04/2012,24,FEET,50.1,DEGREES F,,
09/16/2012,3,FEET,67.6,DEGREES F,,
09/16/2012,6,FEET,67.6,DEGREES F,,
09/16/2012,9,FEET,66.9,DEGREES F,,
09/16/2012,12,FEET,66,DEGREES F,,
09/16/2012,15,FEET,65.2,DEGREES F,,
09/16/2012,18,FEET,62,DEGREES F,,
09/16/2012,21,FEET,54.8,DEGREES F,,
09/16/2012,24,FEET,51.2,DEGREES F,,
05/19/2013,3,FEET,69.9,DEGREES F,,
05/19/2013,6,FEET,69.8,DEGREES F,,
05/19/2013,9,FEET,62.6,DEGREES F,,
05/19/2013,12,FEET,58.2,DEGREES F,,
05/19/2013,15,FEET,55.2,DEGREES F,,
05/19/2013,18,FEET,50.1,DEGREES F,,
05/19/2013,21,FEET,47.6,DEGREES F,,
05/19/2013,24,FEET,47.1,DEGREES F,,
06/14/2013,3,FEET,73.2,DEGREES F,,
06/14/2013,6,FEET,72.8,DEGREES F,,
06/14/2013,9,FEET,69.6,DEGREES F,,
06/14/2013,12,FEET,63.6,DEGREES F,,
06/14/2013,15,FEET,58.2,DEGREES F,,
06/14/2013,18,FEET,53,DEGREES F,,
06/14/2013,21,FEET,49.4,DEGREES F,,
06/14/2013,24,FEET,47.3,DEGREES F,,
07/29/2013,3,FEET,71,DEGREES F,,
07/29/2013,6,FEET,70.3,DEGREES F,,
07/29/2013,9,FEET,70.7,DEGREES F,,
07/29/2013,12,FEET,70.1,DEGREES F,,
07/29/2013,15,FEET,69.2,DEGREES F,,
07/29/2013,18,FEET,60,DEGREES F,,
07/29/2013,21,FEET,53.9,DEGREES F,,
07/29/2013,24,FEET,49.6,DEGREES F,,
08/09/2013,3,FEET,75.2,DEGREES F,,
08/09/2013,6,FEET,74.6,DEGREES F,,
08/09/2013,9,FEET,73.2,DEGREES F,,
08/09/2013,12,FEET,71.2,DEGREES F,,
08/09/2013,15,FEET,70.5,DEGREES F,,
08/09/2013,18,FEET,66.5,DEGREES F,,
08/09/2013,21,FEET,54.5,DEGREES F,,
08/09/2013,24,FEET,50.3,DEGREES F,,
08/21/2013,3,FEET,77.7,DEGREES F,,
08/21/2013,6,FEET,76.4,DEGREES F,,
08/21/2013,9,FEET,74.8,DEGREES F,,
08/21/2013,12,FEET,72.6,DEGREES F,,
08/21/2013,15,FEET,69.6,DEGREES F,,
08/21/2013,18,FEET,63.6,DEGREES F,,
08/21/2013,21,FEET,57,DEGREES F,,
08/21/2013,24,FEET,52.5,DEGREES F,,
05/03/2014,3,FEET,51,DEGREES F,,
05/03/2014,6,FEET,51,DEGREES F,,
05/03/2014,9,FEET,50.9,DEGREES F,,
05/03/2014,12,FEET,50.9,DEGREES F,,
05/03/2014,15,FEET,50.7,DEGREES F,,
05/03/2014,18,FEET,50.5,DEGREES F,,
05/03/2014,21,FEET,50,DEGREES F,,
05/03/2014,24,FEET,50,DEGREES F,,
05/31/2014,3,FEET,75.7,DEGREES F,,
05/31/2014,6,FEET,75.2,DEGREES F,,
05/31/2014,9,FEET,75,DEGREES F,,
05/31/2014,12,FEET,72.5,DEGREES F,,
05/31/2014,15,FEET,67.6,DEGREES F,,
05/31/2014,18,FEET,62.4,DEGREES F,,
05/31/2014,21,FEET,59.7,DEGREES F,,
05/31/2014,24,FEET,57,DEGREES F,,
08/11/2014,3,FEET,77.5,DEGREES F,,
08/11/2014,6,FEET,76.4,DEGREES F,,
08/11/2014,9,FEET,75.9,DEGREES F,,
08/11/2014,12,FEET,74.6,DEGREES F,,
08/11/2014,15,FEET,71.4,DEGREES F,,
08/11/2014,18,FEET,67.2,DEGREES F,,
08/11/2014,21,FEET,64.5,DEGREES F,,
08/11/2014,24,FEET,61.1,DEGREES F,,
08/27/2014,3,FEET,76.2,DEGREES F,,
08/27/2014,6,FEET,75.5,DEGREES F,,
08/27/2014,9,FEET,75.2,DEGREES F,,
08/27/2014,12,FEET,74.4,DEGREES F,,
08/27/2014,15,FEET,72.3,DEGREES F,,
08/27/2014,18,FEET,69.6,DEGREES F,,
08/27/2014,21,FEET,65.4,DEGREES F,,
08/27/2014,24,FEET,60.8,DEGREES F,,
09/16/2014,3,FEET,62.4,DEGREES F,,
09/16/2014,6,FEET,62,DEGREES F,,
09/16/2014,9,FEET,61.8,DEGREES F,,
09/16/2014,12,FEET,61.8,DEGREES F,,
09/16/2014,15,FEET,61.8,DEGREES F,,
09/16/2014,18,FEET,61.7,DEGREES F,,
09/16/2014,21,FEET,61.7,DEGREES F,,
09/16/2014,24,FEET,61.5,DEGREES F,,
06/27/2015,3,FEET,72.6,DEGREES F,,
06/27/2015,6,FEET,71.6,DEGREES F,,
06/27/2015,9,FEET,71.2,DEGREES F,,
06/27/2015,12,FEET,70.5,DEGREES F,,
06/27/2015,15,FEET,62.4,DEGREES F,,
06/27/2015,18,FEET,57.5,DEGREES F,,
06/27/2015,21,FEET,51,DEGREES F,,
06/27/2015,24,FEET,47.6,DEGREES F,,
07/29/2015,3,FEET,81.5,DEGREES F,,
07/29/2015,6,FEET,80.9,DEGREES F,,
07/29/2015,9,FEET,78.8,DEGREES F,,
07/29/2015,12,FEET,74.6,DEGREES F,,
07/29/2015,15,FEET,69.6,DEGREES F,,
07/29/2015,18,FEET,62.4,DEGREES F,,
07/29/2015,21,FEET,57.5,DEGREES F,,
07/29/2015,24,FEET,53.4,DEGREES F,,
08/18/2015,3,FEET,81.3,DEGREES F,,
08/18/2015,6,FEET,80,DEGREES F,,
08/18/2015,9,FEET,77.5,DEGREES F,,
08/18/2015,12,FEET,78,DEGREES F,,
08/18/2015,15,FEET,70.8,DEGREES F,,
08/18/2015,18,FEET,62.4,DEGREES F,,
08/18/2015,21,FEET,58.2,DEGREES F,,
08/18/2015,24,FEET,53.6,DEGREES F,,
08/30/2015,3,FEET,69.6,DEGREES F,,
08/30/2015,6,FEET,69,DEGREES F,,
08/30/2015,9,FEET,68.5,DEGREES F,,
