Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Taylor Lake,Bayfield,2734100,NO,4,,10048442,NW,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
145584054,06/27/2017,,,,9.03,24.1,,53,51,,,,,
145584054,08/21/2017,,,,,,,,,,,,,



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
06/27/2017,0,METERS,18.975,DEGREES C,7.875,MG/L
06/27/2017,1,METERS,18.9,DEGREES C,7.7,MG/L
06/27/2017,2,METERS,18.8,DEGREES C,7.7,MG/L
06/27/2017,3,METERS,18.4,DEGREES C,7.1,MG/L
06/27/2017,4,METERS,17.7,DEGREES C,5.6,MG/L
08/21/2017,0,METERS,24,DEGREES C,11.25,MG/L
08/21/2017,0.5,METERS,24,DEGREES C,11.2,MG/L
08/21/2017,1,METERS,23,DEGREES C,12.2,MG/L
08/21/2017,1.2,METERS,22.7,DEGREES C,12.7,MG/L



Start Date,Fieldwork Comment




Start Date,Group Name,Project Name
06/27/2017,SARAH R FANNING- SHELBY T KAIL,EPA National Lakes Assessment 2017
08/21/2017,SARAH R FANNING- SHELBY T KAIL,EPA National Lakes Assessment 2017
