Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,05/09/2016,4.4,NO,1.3,4.85,23.7,56,53,47
1,06/22/2016,7.7,N,2.3,11,27.9,48,54,53
1,07/27/2016,5,N,1.5,4.18,29.5,54,54,46
1,08/18/2016,5,N,1.5,1.57,39.2,54,57,38
1,10/11/2016,5,N,1.5,4.64,23.8,54,53,46
1,05/09/2016,4.4,NO,1.3,4.85,23.7,56,53,47
1,06/22/2016,7.7,N,2.3,11,27.9,48,54,53
1,07/27/2016,5,N,1.5,4.18,29.5,54,54,46
1,08/18/2016,5,N,1.5,1.57,39.2,54,57,38
1,10/11/2016,5,N,1.5,4.64,23.8,54,53,46
