Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
7873025,04/22/1991,2.4,,0.72,,52,65,59,
1,05/02/1991,,,,,119,,65,
1,05/15/1991,3.2,,0.97,,41,60,57,
1,05/31/1991,2.3,,0.7,,63,65,60,
1,06/12/1991,1.8,,0.56,,120,68,65,
1,06/25/1991,1.6,,0.5,,86,70,63,
1,07/09/1991,1.5,,0.47,,89,71,63,
1,07/24/1991,1.4,,0.43,,130,72,66,
7873025,08/06/1991,1.4,,0.42,,110,72,65,
7873025,08/21/1991,2,,0.6,,69,67,61,
62404880,05/31/2016,2.6,NO,0.8,,98.6,63,64,
62404880,07/18/2016,3,NO,0.9,38.5,53.3,61,59,62
62404880,08/16/2016,2.1,NO,0.6,38.4,57.3,66,59,62
62404880,09/19/2016,,,,49.5,97.8,,64,64
