Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Lake Wissota,Chippewa,2152800,WC,9,,093159,NW,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
7000081,05/03/2001,3.3,NO,1,31,103,60,64,61,,,,,
7000081,05/16/2001,3.6,NO,1.1,27,76,59,62,60,,,,,
7000081,05/31/2001,5.2,NO,1.6,2.9,50,53,58,43,,,,,
7000081,06/13/2001,4.3,NO,1.3,29,61,56,60,60,,,,,
7000081,06/27/2001,3.9,NO,1.2,24,65,57,60,59,,,,,
7000081,07/11/2001,,,,68,78,,62,67,,,,,
7000081,07/24/2001,3.3,NO,1,34,56,60,59,61,,,,,
7000081,08/07/2001,4.3,NO,1.3,28,62,56,60,60,,,,,
7000081,08/22/2001,3.6,NO,1.1,9,74,59,61,51,,,,,
7000081,09/05/2001,3.9,NO,1.2,21,62,57,60,58,,,,,
7000081,09/18/2001,4.9,NO,1.5,21,62,54,60,58,,,,,
7000081,04/29/2002,4.3,NO,1.3,,,56,,,,,,,
7000081,05/14/2002,3.6,NO,1.1,4,81,59,62,45,,,,,
7000081,05/29/2002,4.9,NO,1.5,1.08,47,54,58,35,,,,,
7000081,06/10/2002,4.6,NO,1.4,0.98,47,55,58,35,,,,,
7000081,06/26/2002,,,,5.33,56,,59,47,,,,,
7000081,07/08/2002,3.9,NO,1.2,6.33,50,57,58,49,,,,,
7000081,07/25/2002,5.2,NO,1.6,3.75,57,53,59,45,,,,,
7000081,08/07/2002,3.9,NO,1.2,,,57,,,,,,,
7000081,08/20/2002,4.3,NO,1.3,39.1,73,56,61,63,,,,,
7000081,09/03/2002,3.9,NO,1.2,13,70,57,61,54,,,,,
7000081,09/16/2002,4.3,NO,1.3,10,64,56,60,52,,,,,
8188953,07/31/2005,4.25,NO,1.3,,,56,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,09/04/2005,4.75,NO,1.4,,,55,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
17934676,05/22/2007,4,NO,1.2,,48,57,58,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
17934676,06/06/2007,4.25,NO,1.3,,,56,,,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
18137493,07/29/2009,3,NO,0.9,,,61,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
32092489,07/29/2009,,,,33.5,66,,61,61,,,,,
18137493,08/31/2009,4.75,NO,1.4,,,55,,,HIGH,,CLEAR,YELLOW,4-Would not swim but boating OK (algae)
29893692,08/31/2009,,,,21.5,78,,62,58,,,,,
29893692,06/30/2010,,,,37.4,49,,58,62,,,,,
32092489,06/30/2010,4,NO,1.2,,,57,,,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
29893692,07/28/2010,,,,31.3,103,,64,61,,,,,
32092489,07/28/2010,2.25,NO,0.7,,,65,,,NORMAL,,CLEAR,BROWN,4-Would not swim but boating OK (algae)
29893692,09/05/2010,2.5,NO,0.8,2.82,128,64,66,43,LOW,,CLEAR,GREEN,3-Enjoyment somewhat impaired (algae)
32092489,06/30/2011,4.5,NO,1.4,5.46,62,55,60,48,LOW,,CLEAR,BROWN,2-Very minor aesthetic problems
32092489,07/30/2011,5,,1.5,3.5,53,54,59,44,,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
29893692,06/27/2012,3.75,,1.1,30.2,46,58,58,61,NORMAL,,CLEAR,YELLOW,4-Would not swim but boating OK (algae)
29893692,07/28/2012,,,,16.8,57,,59,56,,,,,
32092489,07/28/2012,4,,1.2,,,57,,,LOW,,CLEAR,YELLOW,4-Would not swim but boating OK (algae)
65260221,05/19/2013,5.5,NO,1.7,,,53,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
65260221,06/18/2013,5,NO,1.5,,,54,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
83881235,06/18/2013,,,,1.06,64.9,,60,35,,,,,
65260221,06/30/2013,5,NO,1.5,,,54,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
65260221,07/20/2013,3,NO,0.9,,,61,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
1,07/22/2013,,,,16.8,49.9,,58,56,,,,,
65260221,08/11/2013,3.75,NO,1.1,,,58,,,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
34941651,08/25/2013,4.5,NO,1.4,,,55,,,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
83881198,08/25/2013,,,,4.31,31.4,,55,46,,,,,
34941651,09/08/2013,4.5,NO,1.4,,,55,,,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
83881235,09/22/2013,5.75,NO,1.7,,,52,,,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
99379756,05/05/2014,3.5,NO,1.1,,77.2,59,62,,LOW,29,CLEAR,YELLOW,2-Very minor aesthetic problems
99379756,05/18/2014,2.5,NO,0.8,,,64,,,LOW,1 low,MURKY,,3-Enjoyment somewhat impaired (algae)
99379756,06/01/2014,3.5,NO,1.1,,,59,,,LOW,low,CLEAR,BROWN,2-Very minor aesthetic problems
99379756,06/16/2014,4.25,NO,1.3,11.7,64.5,56,60,53,NORMAL,normal,CLEAR,,2-Very minor aesthetic problems
99379756,06/27/2014,4.5,NO,1.4,,,55,,,NORMAL,normal,CLEAR,BROWN,2-Very minor aesthetic problems
99379756,07/12/2014,3.25, ,1,13.9,73.7,60,61,55,LOW,,CLEAR,GREEN,3-Enjoyment somewhat impaired (algae)
99379756,07/26/2014,, ,,,,,,,HIGH,N/A,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
99379756,08/10/2014,3, ,0.9,32.1,81,61,62,61,LOW,,CLEAR,BROWN,4-Would not swim but boating OK (algae)
99379756,08/26/2014,4.75,NO,1.4,,,55,,,LOW,n/a,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
99379756,09/13/2014,, ,,,,,,,NORMAL,,CLEAR,BLUE,2-Very minor aesthetic problems
116451585,04/26/2015,4.25,NO,1.3,,,56,,,LOW,,MURKY,BROWN,2-Very minor aesthetic problems
116451585,05/09/2015,4.25,NO,1.3,,,56,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
116451585,05/22/2015,5,NO,1.5,,,54,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
116451585,06/06/2015,5.5,NO,1.7,,,53,,,HIGH,,CLEAR,YELLOW,2-Very minor aesthetic problems
116451585,06/22/2015,3.75,NO,1.1,,,58,,,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
126365112,06/22/2015,,,,3.36,60.2,,60,44,,,,,
116451585,07/03/2015,3.25,NO,1,,,60,,,NORMAL,,MURKY,YELLOW,4-Would not swim but boating OK (algae)
116451585,08/01/2015,3.25,NO,1,,,60,,,LOW,,MURKY,YELLOW,4-Would not swim but boating OK (algae)
116451585,08/15/2015,3.5,NO,1.1,,,59,,,NORMAL,,MURKY,YELLOW,4-Would not swim but boating OK (algae)
116451585,08/30/2015,3.5,NO,1.1,28.9,81.6,59,62,60,NORMAL,,MURKY,YELLOW,4-Would not swim but boating OK (algae)
131282921,04/04/2016,4,NO,1.2,,,57,,,,,MURKY,BROWN,
131282921,04/22/2016,5,NO,1.5,,,54,,,,,MURKY,BROWN,
131282921,05/12/2016,4,NO,1.2,,,57,,,,,MURKY,BROWN,
131282921,05/24/2016,7,NO,2.1,,,49,,,,,MURKY,BROWN,1-Beautiful, could not be nicer
131282921,06/09/2016,5,NO,1.5,,,54,,,,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
131282921,06/22/2016,3.5,NO,1.1,,,59,,,,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
131282921,07/04/2016,5,NO,1.5,27.7,54.3,54,59,60,,,MURKY,YELLOW,2-Very minor aesthetic problems
131282921,07/19/2016,5,NO,1.5,27.4,60.9,54,60,60,,,MURKY,YELLOW,4-Would not swim but boating OK (algae)
137688032,08/16/2016,,,,39.4,70.5,,61,63,,,,,
144291343,04/29/2017,3,NO,0.9,,69.5,61,61,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
144291343,05/11/2017,3,NO,0.9,,,61,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
144291343,05/28/2017,3,NO,0.9,,,61,,,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
144291343,07/12/2017,3,NO,0.9,11.3,53.8,61,59,53,HIGH,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
144291343,07/27/2017,3,NO,0.9,,,61,,,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
144291343,08/10/2017,3.5,NO,1.1,,,59,,,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
144291343,08/24/2017,3.5,NO,1.1,31.9,73,59,61,61,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
144291343,09/07/2017,3.5,NO,1.1,,,59,,,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
144291343,09/24/2017,8,NO,2.4,,,47,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
05/03/2001,,,14.8,C,10.24,MG/L
05/16/2001,,,14.1,C,10.51,MG/L
05/31/2001,,,15.0,C,7.1,MG/L
06/13/2001,,,15.97,C,6.33,MG/L
06/27/2001,,,20.3,C,12.4,MG/L
07/24/2001,,,23.6,C,0.65,MG/L
08/07/2001,,,24.14,C,1.73,MG/L
08/22/2001,,,24.70,C,11.11,MG/L
09/05/2001,,,21.13,C,5.12,MG/L
09/18/2001,,,19.52,C,9.78,MG/L
04/29/2002,,,8.09,C,11.86,MG/L
05/14/2002,,,11.88,C,10.33,MG/L
05/29/2002,,,20.7,C,9.91,MG/L
06/10/2002,,,20.67,C,8.24,MG/L
06/26/2002,,,25.0,C,9.0,MG/L
07/08/2002,,,28.92,C,7.85,MG/L
08/07/2002,,,26.87,C,8.09,MG/L
08/20/2002,,,23.63,C,10.31,MG/L
09/03/2002,,,22.1,C,7.33,MG/L
09/16/2002,,,22.0,C,7.64,MG/L
05/22/2007,3,FEET,62.4,DEGREES F,,
05/22/2007,6,FEET,62.7,DEGREES F,,
05/22/2007,9,FEET,62.6,DEGREES F,,
05/22/2007,12,FEET,62.6,DEGREES F,,
05/22/2007,15,FEET,60.2,DEGREES F,,
05/22/2007,18,FEET,60,DEGREES F,,
05/22/2007,21,FEET,59.7,DEGREES F,,
05/22/2007,24,FEET,59,DEGREES F,,
07/29/2009,0,FEET,72.8,DEGREES F,,
07/29/2009,3,FEET,72.6,DEGREES F,,
07/29/2009,6,FEET,72.3,DEGREES F,,
07/29/2009,9,FEET,71.9,DEGREES F,,
07/29/2009,12,FEET,71.4,DEGREES F,,
07/29/2009,15,FEET,70.8,DEGREES F,,
07/29/2009,18,FEET,70.7,DEGREES F,,
07/29/2009,21,FEET,70.1,DEGREES F,,
07/29/2009,24,FEET,69.6,DEGREES F,,
07/29/2009,27,FEET,68.9,DEGREES F,,
07/29/2009,30,FEET,67.4,DEGREES F,,
08/31/2009,0,FEET,74.1,DEGREES F,,
08/31/2009,3,FEET,72.5,DEGREES F,,
08/31/2009,6,FEET,69.4,DEGREES F,,
08/31/2009,9,FEET,69.2,DEGREES F,,
08/31/2009,12,FEET,69.2,DEGREES F,,
08/31/2009,15,FEET,69,DEGREES F,,
08/31/2009,18,FEET,69,DEGREES F,,
08/31/2009,21,FEET,68.9,DEGREES F,,
08/31/2009,24,FEET,68.3,DEGREES F,,
08/31/2009,27,FEET,68.3,DEGREES F,,
08/31/2009,28,FEET,68.3,DEGREES F,,
06/30/2010,0,FEET,75.2,DEGREES F,,
06/30/2010,3,FEET,74.6,DEGREES F,,
06/30/2010,6,FEET,74.3,DEGREES F,,
06/30/2010,9,FEET,74.1,DEGREES F,,
06/30/2010,12,FEET,73.7,DEGREES F,,
06/30/2010,15,FEET,73.4,DEGREES F,,
06/30/2010,18,FEET,73,DEGREES F,,
06/30/2010,21,FEET,72.6,DEGREES F,,
06/30/2010,24,FEET,71.9,DEGREES F,,
06/30/2010,27,FEET,71,DEGREES F,,
06/30/2010,30,FEET,69.6,DEGREES F,,
06/30/2010,33,FEET,68,DEGREES F,,
06/30/2010,36,FEET,67.6,DEGREES F,,
06/30/2010,38,FEET,67.2,DEGREES F,,
07/28/2010,0,FEET,79.9,DEGREES F,,
07/28/2010,3,FEET,79.3,DEGREES F,,
07/28/2010,6,FEET,78.8,DEGREES F,,
07/28/2010,9,FEET,78,DEGREES F,,
07/28/2010,12,FEET,76.8,DEGREES F,,
07/28/2010,15,FEET,75.7,DEGREES F,,
07/28/2010,18,FEET,75.2,DEGREES F,,
07/28/2010,21,FEET,74.4,DEGREES F,,
07/28/2010,24,FEET,73.7,DEGREES F,,
07/28/2010,27,FEET,72.8,DEGREES F,,
07/28/2010,30,FEET,72.3,DEGREES F,,
07/28/2010,33,FEET,71.9,DEGREES F,,
07/28/2010,36,FEET,71.2,DEGREES F,,
09/05/2010,0,FEET,71,DEGREES F,,
09/05/2010,3,FEET,70.8,DEGREES F,,
09/05/2010,6,FEET,70.1,DEGREES F,,
09/05/2010,9,FEET,69.8,DEGREES F,,
09/05/2010,12,FEET,69.6,DEGREES F,,
09/05/2010,15,FEET,69.6,DEGREES F,,
09/05/2010,18,FEET,69.2,DEGREES F,,
09/05/2010,21,FEET,69,DEGREES F,,
09/05/2010,24,FEET,68.7,DEGREES F,,
09/05/2010,27,FEET,68,DEGREES F,,
09/05/2010,30,FEET,68,DEGREES F,,
09/05/2010,33,FEET,67.8,DEGREES F,,
09/05/2010,36,FEET,68,DEGREES F,,
06/30/2011,0,FEET,74.3,DEGREES F,,
06/30/2011,3,FEET,73.5,DEGREES F,,
06/30/2011,6,FEET,72.3,DEGREES F,,
06/30/2011,9,FEET,70.5,DEGREES F,,
06/30/2011,12,FEET,69.6,DEGREES F,,
06/30/2011,15,FEET,69.2,DEGREES F,,
06/30/2011,18,FEET,68.7,DEGREES F,,
06/30/2011,21,FEET,68.3,DEGREES F,,
06/30/2011,24,FEET,67.8,DEGREES F,,
