Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Unnamed,Oneida,1121700,NO,44,,10048435,NE,



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
145584054,07/20/2017,,,,29.9,39.8,,57,60,,,,,



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
07/20/2017,0,METERS,23.05,DEGREES C,7.3,MG/L
07/20/2017,1,METERS,20.9,DEGREES C,2.5,MG/L
07/20/2017,2,METERS,16,DEGREES C,.2,MG/L
07/20/2017,3,METERS,12,DEGREES C,.1,MG/L
07/20/2017,3.3,METERS,10.4,DEGREES C,.1,MG/L



Start Date,Fieldwork Comment




Start Date,Group Name,Project Name
07/20/2017,SARAH R FANNING- SHELBY T KAIL,EPA National Lakes Assessment 2017
