Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Swan Lake,Columbia,179800,SC,11,,113076,SE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,06/12/1980,3.3,,1,39,,60,,62,,,,,
1,08/21/1980,3.3,,1,68,,60,,67,,,,,
8190709,06/04/1988,18.5,NO,5.6,,,35,,,-6",,CLEAR,,
8190709,06/17/1988,18,NO,5.5,,,35,,,-5",,CLEAR,,
8190709,07/05/1988,5.5,NO,1.7,,,53,,,-5",,,GREENISH/BROWN,
8190709,07/15/1988,5,NO,1.5,,,54,,,-5",,,GREENISH/BROWN,
8190709,07/31/1988,7.5,NO,2.3,,,48,,,,,CLEAR,,
8190709,08/08/1988,8,NO,2.4,,,47,,,-2",,CLEAR,,
8190709,08/14/1988,8,NO,2.4,,,47,,,+2",,CLEAR,,
8190709,08/19/1988,11,NO,3.3,,,43,,,+4" ABOVE MAY 1ST 0 PT,,CLEAR,,
8190709,08/31/1988,8,NO,2.4,,,47,,,+4",,,GREEN,
8190709,09/10/1988,9,NO,2.7,,,45,,,+4",,,GREEN,
8190709,09/17/1988,10,NO,3,,,44,,,,,,GREEN,
8190709,09/30/1988,10,NO,3,,,44,,,+10",,,GREEN,
8190709,10/12/1988,9.5,NO,2.9,,,45,,,-4",,,BROWN,
8190709,10/21/1988,10,NO,3,,,44,,,-2",,CLEAR,,
8190709,04/13/1989,8,NO,2.4,,,47,,,,,,,
8190709,04/26/1989,12,NO,3.6,,,41,,,,,,,
8190709,05/10/1989,14,NO,4.3,,,39,,,,,,,
8190709,05/19/1989,14,NO,4.3,,,39,,,,,,,
8190709,06/02/1989,5,NO,1.5,,,54,,,,,,,
8190709,06/10/1989,7,NO,2.1,,,49,,,,,,,
8190709,06/21/1989,7,NO,2.1,,,49,,,,,,,
8190709,06/26/1989,7,NO,2.1,,,49,,,,,,,
8190709,06/30/1989,5,NO,1.5,,,54,,,,,,,
