Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,08/02/1979,,,,,,,,
1,10/01/1985,,,,,30,,54,
1,10/29/1985,,,,,20,,51,
8189986,06/11/1993,4,NO,1.2,,,57,,
8189986,07/09/1993,3.5,NO,1.1,,,59,,
8189986,05/27/1996,5.5,NO,1.7,,,53,,
8189986,10/01/1997,3,NO,0.9,,,61,,
8189163,09/23/2002,5.75,NO,1.7,,,52,,
8189163,09/27/2002,6.25,NO,1.9,,,51,,
8189163,10/09/2002,6,NO,1.8,,,51,,
8189163,10/16/2002,6,NO,1.8,,,51,,
8189163,10/29/2002,6.5,NO,2,,,50,,
1,04/24/2017,3.9,N,1.2,,26.4,58,54,
1,06/28/2017,3.5,N,1.1,11.7,41.9,59,57,53
1,07/19/2017,3.1,NO,0.9,5.05,50.4,61,59,47
1,08/22/2017,3.1,N,0.9,6.35,49.2,61,58,49
1,10/17/2017,3,NO,0.9,16.1,47.7,61,58,56
