Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Unnamed,Washburn,1963600,NO,66,,10048450,NW,



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
145584054,07/12/2017,,,,4.3,33.2,,55,46,,,,,



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
07/12/2017,0,METERS,24.9,DEGREES C,8.35,MG/L
07/12/2017,1,METERS,24.9,DEGREES C,8.3,MG/L
07/12/2017,2,METERS,24.8,DEGREES C,8.2,MG/L
07/12/2017,3,METERS,22.1,DEGREES C,9.3,MG/L
07/12/2017,4,METERS,15.5,DEGREES C,.5,MG/L
07/12/2017,4.8,METERS,12.7,DEGREES C,.1,MG/L



Start Date,Fieldwork Comment




Start Date,Group Name,Project Name
07/12/2017,SARAH R FANNING- SHELBY T KAIL,EPA National Lakes Assessment 2017
