Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Columbia Lake,Waupaca,262400,NE,69,,693100,CE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,09/22/1992,,,,4.29,5,,41,46,,,,,
1,02/02/1993,,,,,8,,44,,,,,,
1,05/19/1993,,,,2.78,20,,51,43,,,,,
1,08/16/1993,,,,4.32,8,,44,46,,,,,
1,10/04/1993,,,,3.66,5,,41,45,,,,,
1,05/02/1994,,,,4.33,9,,45,46,,,,,
8190880,05/02/1994,9.5,NO,2.9,,,45,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190880,06/21/1994,14.5,NO,4.4,,,39,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
1,08/01/1994,,,,4.11,7,,43,45,,,,,
8190880,08/02/1994,10.5,NO,3.2,,,43,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
1,09/21/1994,,,,3.1,6,,42,43,,,,,
8190880,09/21/1994,9,NO,2.7,,,45,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
29412424,06/01/2009,12,NO,3.6,,,41,,,NORMAL,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,07/12/2013,10,NO,3,,,44,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/01/2013,7.5,NO,2.3,,,48,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/09/2013,10,NO,3,,,44,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/16/2013,11,NO,3.3,,,43,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/31/2013,12,NO,3.6,,,41,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,05/23/2014,30,NO,9.1,,,28,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
81855176,06/05/2014,30,NO,9.1,,,28,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
81855176,06/25/2014,30,NO,9.1,,,28,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,07/13/2014,19.5,NO,5.9,,,34,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,07/20/2014,15,NO,4.6,,,38,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,07/25/2014,15.5,NO,4.7,,,38,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/01/2014,11.5,NO,3.5,,,42,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/08/2014,7.5,NO,2.3,,,48,,,,,MURKY,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,08/16/2014,7.5,NO,2.3,,,48,,,,,MURKY,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,09/28/2014,15,NO,4.6,,,38,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,06/19/2015,30,NO,9.1,,,28,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,07/19/2015,10,NO,3,,,44,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/11/2015,5.75,NO,1.7,,,52,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,09/30/2015,8,NO,2.4,,,47,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,06/25/2016,15.25,NO,4.6,,,38,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,07/12/2016,9,NO,2.7,,,45,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/07/2016,9.25,NO,2.8,,,45,,,,,CLEAR,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,08/31/2016,7.25,NO,2.2,,,49,,,,,CLEAR,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,06/04/2017,23.5,NO,7.1,,,32,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,07/16/2017,7.25,NO,2.2,,,49,,,,,CLEAR,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,07/22/2017,8.75,NO,2.7,,,46,,,,,MURKY,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,08/13/2017,9.75,NO,3,,,44,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
81855176,08/24/2017,9.75,NO,3,,,44,,,,,MURKY,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,09/01/2017,11.25,NO,3.4,,,42,,,,,CLEAR,BLUE,3-Enjoyment somewhat impaired (algae)
81855176,09/09/2017,12.25,NO,3.7,,,41,,,,,CLEAR,BLUE,3-Enjoyment somewhat impaired (algae)



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
09/22/1992,,,16.90,C,0.63,MG/L
02/02/1993,,,2.56,C,1.63,MG/L
05/19/1993,,,15.70,C,0.16,MG/L
08/16/1993,,,24.30,C,0.10,MG/L
10/04/1993,,,12.37,C,0.98,MG/L
05/02/1994,,,10.21,C,0.50,MG/L
08/01/1994,,,24.06,C,0.36,MG/L
09/21/1994,,,21.70,C,0.67,MG/L



Start Date,Fieldwork Comment
07/12/2013,Boaters were still out even after waterskiing ended at 2:30. Mostly Sunny.
08/01/2013,Winds W at 16 mph. Partly Cloudy. Windy. Waves. Boaters were out.
08/09/2013,Mostly Sunny.
08/16/2013,Mostly Cloudy. Boaters are out.
08/31/2013,Sunny. Increased boat traffic due to Labor Day weekend.
05/23/2014,two fast boats out-partly cloudy- wind NNE 10 mph- secchi would be deeper than 30ft but ran out of length
06/05/2014,scattered clouds- no boaters out- secchi depth reading would have been longer than 30 feet but ran out of rope- but not as deep(clear) as 5/23 was
06/25/2014,Secchi depth would have been deeper than 30 ft but ran out of rope length
07/13/2014,Boaters out- Wind W 9.2 mph
07/20/2014,boats were out earlier- mostly cloudy- wind S 11.5 mph
07/25/2014,one fast boat out- mostly cloudy- wind W 8.1 mph
08/01/2014,2 boaters

08/08/2014,2 boaters
08/16/2014,Mostly cloudy- boaters are out now with more out earlier for skiing

09/28/2014,lots of seagulls out at 12:30 pm 
06/19/2015,secchi might have been deeper but ran out of rope- one fast boat
07/19/2015,3 fast boats
08/11/2015,2 fast boats
09/30/2015,surface temp 68F- 0 fast boats
07/12/2016,3 fast boats
08/07/2016,4 fast boats
08/31/2016,0 fast boats
06/04/2017,4 fast boats
07/16/2017,2 fast boats
07/22/2017,2 fast boats out now but more were out earlier 
08/13/2017,3 fast boats
08/24/2017,0 fast boats
09/01/2017,1 fast boat
09/09/2017,0 fast boats




Start Date,Group Name,Project Name
09/22/1992,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
09/22/1992,Data Collectors,LAKE MGT PROJECTS
02/02/1993,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
02/02/1993,Data Collectors,LAKE MGT PROJECTS
05/19/1993,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
05/19/1993,Data Collectors,LAKE MGT PROJECTS
08/16/1993,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
08/16/1993,Data Collectors,LAKE MANAGEMENT PROJECTS
10/04/1993,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
10/04/1993,Data Collectors,LAKE MANAGEMENT PROJECTS
05/02/1994,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
05/02/1994,Data Collectors,LAKE MANAGEMENT PROJ - 1994
05/02/1994,Ken Hurlbut,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
06/21/1994,Ken Hurlbut,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/01/1994,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
08/01/1994,Data Collectors,LAKE MANAGEMENT PROJECTS
08/02/1994,Ken Hurlbut,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
09/21/1994,Data Collectors,CHAIN O'LAKES PROTECTIVE ASSOCIATION: Waupaca Lower Chain O Lakes Management Planning
09/21/1994,Data Collectors,LAKE MANAGEMENT PROJECTS
09/21/1994,Ken Hurlbut,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
06/01/2009,Richard Hammen,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/12/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/01/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/09/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/16/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/31/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
05/23/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
06/05/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
06/25/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/13/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/20/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/25/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/01/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/08/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/16/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
09/28/2014,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
06/19/2015,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/19/2015,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/11/2015,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
09/30/2015,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
06/25/2016,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/12/2016,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/07/2016,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/31/2016,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
06/04/2017,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/16/2017,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
07/22/2017,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/13/2017,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
08/24/2017,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
09/01/2017,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
09/09/2017,Brian Zalay,Citizen Lake Monitoring - Water Quality - Columbia Lake - Deep Hole  Waupaca Co
