Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Minong Flowage,Washburn,2692900,NO,66,,163300,NW,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,06/20/1994,4.9,,1.5,16.8,24,54,53,56,,,,,
1,07/19/1994,3.3,,1,30.1,40,60,57,61,,,,,
1,08/16/1994,2.6,,0.8,28.7,52,63,59,60,,,,,
1,03/14/1995,,,,0.977,25,,53,35,,,,,
1,04/26/1995,3.9,,1.2,9.4,28,57,54,52,,,,,
8189742,05/20/1995,7.5,NO,2.3,,,48,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8189742,06/22/1995,7.5,NO,2.3,,,48,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
1,06/26/1995,,,,7.09,42,,57,50,,,,,
8189816,07/19/1995,,,,0,25,,53,,,,,,
1,08/21/1995,,,,37.4,46,,58,62,,,,,
8189742,08/21/1995,6.25,NO,1.9,,,51,,,,,,GREEN,3-Enjoyment somewhat impaired (algae)
8189816,10/16/1995,,,,20.7,41,,57,58,,,,,
8189816,06/05/1996,5.5,NO,1.7,4.04,27,53,54,45,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
8189816,07/01/1996,5.5,NO,1.7,3.98,29,53,54,45,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
8189816,08/03/1996,3.5,NO,1.1,11.6,36,59,56,53,DOWN 6",,,BROWN,2-Very minor aesthetic problems
8189816,09/11/1996,3.25,YES,1,13.5,44,60,57,54,DOWN 3.5 FEET,,CLEAR,BROWN,2-Very minor aesthetic problems
8189816,10/13/1996,4.5,NO,1.4,11.3,26,55,53,53,DOWN 1' FROM DAM REPAIR,,CLEAR,BROWN,2-Very minor aesthetic problems
8189816,05/27/1997,6,NO,1.8,,60,51,60,,,,CLEAR,BROWN,1-Beautiful, could not be nicer
8189816,06/09/1997,7.75,NO,2.4,,,48,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
8189816,06/25/1997,5.75,NO,1.7,,,52,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
8189816,06/30/1997,8,NO,2.4,4.67,50,47,58,46,,,CLEAR,BROWN,1-Beautiful, could not be nicer
8189816,07/15/1997,4.5,NO,1.4,,,55,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
8189816,07/28/1997,5.25,NO,1.6,10,39,53,57,52,,,CLEAR,BROWN,2-Very minor aesthetic problems
8189816,08/06/1997,4.25,NO,1.3,,,56,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
8191072,09/02/1997,5,NO,1.5,10.7,58,54,60,53,NO CHANGE,,CLEAR,BROWN,2-Very minor aesthetic problems
8191072,09/11/1997,4,NO,1.2,,,57,,,NO CHANGE,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
8189816,10/04/1997,5.25,NO,1.6,,,53,,,NO CHANGE,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
