Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Musser Flowage,Price,2245100,NO,51,,513088,NW,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
8190382,05/21/1992,5,NO,1.5,,,54,,,NORMAL,,,BROWN,1-Beautiful, could not be nicer
8190382,05/31/1992,4.5,NO,1.4,,,55,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,06/09/1992,3.75,NO,1.1,,,58,,,NORMAL,,,BROWN,
8190382,06/27/1992,3.25,NO,1,,,60,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,07/09/1992,3,NO,0.9,,,61,,,NORMAL,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190382,07/29/1992,3,NO,0.9,,,61,,,NORMAL,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190382,08/23/1992,3,NO,0.9,,,61,,,NORMAL,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190382,09/13/1992,3,NO,0.9,,,61,,,NORMAL,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190382,10/23/1992,4.5,NO,1.4,,,55,,,12"DRAWDOWN,,,BROWN,2-Very minor aesthetic problems
8190382,05/11/1993,4.75,NO,1.4,,,55,,,,,,BROWN,1-Beautiful, could not be nicer
8190382,05/26/1993,4,NO,1.2,,,57,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,06/09/1993,4.25,NO,1.3,,,56,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,06/17/1993,4,NO,1.2,,,57,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,06/30/1993,3.75,NO,1.1,,,58,,,6" ABOVE NORMAL, BUT RECEEDING,,,BROWN,2-Very minor aesthetic problems
8190382,07/14/1993,3,NO,0.9,,,61,,,2-4" ABOVE NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,08/02/1993,2.75,NO,0.8,,,63,,,NORMAL,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190382,08/19/1993,3,NO,0.9,,,61,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
1,09/09/1993,,,,,45,,58,,,,,,
8190382,10/06/1993,4,NO,1.2,7.34,,57,,50,NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,06/02/1994,3.5,NO,1.1,1.2,67,59,61,36,NORMAL,,,BROWN,2-Very minor aesthetic problems
8190382,08/17/1994,5.25,NO,1.6,,,53,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
1,08/18/1994,,,,6.14,29,,54,49,,,,,
8190382,10/13/1994,2.25,NO,0.7,2.03,60,65,60,40,27" BELOW NORMAL,,,BROWN,2-Very minor aesthetic problems
8189613,05/30/1995,5.5,NO,1.7,,,53,,,LITTLE HIGH,,,BROWN,2-Very minor aesthetic problems
1,06/01/1995,,,,4.58,,,,46,,,,,
8190895,06/24/1995,4,NO,1.2,,,57,,,HIGH,,,BROWN,2-Very minor aesthetic problems
1,06/27/1995,,,,6.8,,,,49,,,,,
1,07/30/1995,,,,0.08,,,,16,,,,,
8189613,07/30/1995,4.5,NO,1.4,,,55,,,NORMAL,,,BROWN,2-Very minor aesthetic problems
8189613,08/31/1995,3,NO,0.9,3.04,42,61,57,43,NORMAL,,,BROWN,1-Beautiful, could not be nicer
8189613,10/10/1995,3,NO,0.9,3.47,49,61,58,44,HIGH,,,BROWN,1-Beautiful, could not be nicer
8189575,06/24/1996,4.5,NO,1.4,7.5,46,55,58,50,HIGH,,,BROWN,2-Very minor aesthetic problems
8189574,07/16/1997,3,NO,0.9,18.6,78,61,62,57,,,MURKY,BROWN,2-Very minor aesthetic problems
8189574,10/22/1997,2.5,NO,0.8,3.16,82,64,62,43,,,MURKY,BROWN,1-Beautiful, could not be nicer
8189574,06/30/1998,3.5,NO,1.1,11.1,44,59,57,53,,,MURKY,BROWN,1-Beautiful, could not be nicer
8189574,07/28/1998,3,NO,0.9,,,61,,,,,MURKY,BROWN,1-Beautiful, could not be nicer
8189574,07/29/1998,,,,18,54,,59,57,,,,,
8189574,08/24/1998,4,NO,1.2,11.8,33,57,55,53,,,MURKY,BROWN,1-Beautiful, could not be nicer
8189574,10/14/1998,4,NO,1.2,7.99,,57,,51,,,MURKY,BROWN,1-Beautiful, could not be nicer
8189574,05/17/1999,3,NO,0.9,,48,61,58,,NO CHANGE,,MURKY,BROWN,
8189574,07/12/1999,2.5,NO,0.8,3.63,59,64,60,45,NO CHANGE,,MURKY,BROWN,
8189574,08/30/1999,2.5,NO,0.8,13,45,64,58,54,NO CHANGE,,MURKY,BROWN,
8189574,10/05/1999,3,NO,0.9,13,45,61,58,54,NO CHANGE,,MURKY,BROWN,
8189574,05/17/2000,3,NO,0.9,,35,61,56,,NORMAL,,MURKY,BROWN,
8189574,06/27/2000,2.5,NO,0.8,,59,64,60,,HIGH,,MURKY,BROWN,
8189574,07/31/2000,2.5,NO,0.8,10,97,64,64,52,NORMAL,,MURKY,BROWN,
8189152,08/22/2000,2.5,NO,0.8,6.8,96,64,63,49,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
8189152,10/25/2000,4,NO,1.2,5,36,57,56,47,NORMAL,,MURKY,BROWN,
8189152,05/20/2001,3,NO,0.9,,36,61,56,,NORMAL,,CLEAR,BROWN,
8189574,07/18/2001,2.5,NO,0.8,9.4,78,64,62,52,NORMAL,,MURKY,BROWN,
8189574,08/28/2001,3,NO,0.9,19,52,61,59,57,NORMAL,,MURKY,BROWN,
8189574,10/08/2001,3.5,NO,1.1,10,48,59,58,52,NORMAL,,MURKY,BROWN,
7000017,04/25/2003,,,,,35,,56,,,,,,
7000017,08/20/2003,7,NO,2.1,10.3,29,49,54,52,,,,,
7000017,08/27/2003,5.2,NO,1.6,15.5,33,53,55,56,,,,,
7000017,09/08/2003,5.3,NO,1.6,12.2,35,53,56,54,,,,,
7000017,04/27/2004,,,,,35,,56,,,,,,
8188746,05/05/2004,2.5,NO,0.8,,38,64,56,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
8188746,06/08/2004,2.75,NO,0.8,9.13,49,63,58,52,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
8188746,07/12/2004,2.75,NO,0.8,,,63,,,NORMAL,,CLEAR,BROWN,4-Would not swim but boating OK (algae)
8188746,07/13/2004,,,,10.3,42,,57,52,,,,,
8188746,08/18/2004,4,NO,1.2,,,57,,,LOW,,CLEAR,YELLOW,2-Very minor aesthetic problems
8191305,08/18/2004,,,,13.8,40,,57,55,,,,,
7000017,09/14/2004,3.3,NO,1,13.8,36,54,56,55,,,,,
1,10/11/2004,,,,7.72,,,,50,,,,,
8191000,10/11/2004,5,NO,1.5,,,54,,,NORMAL,,MURKY,BROWN,
7000017,04/19/2005,4.3,NO,1.3,,31,56,55,,,,,,
22545445,05/12/2005,,,,,44,,57,,,,,,
8191305,06/07/2005,3,NO,0.9,,,61,,,NORMAL,,CLEAR,BROWN,
22545445,06/07/2005,,,,10.2,38,,56,52,,,,,
