Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Kentuck Lake,Forest,716800,NO,21,,643334,NE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
8190836,06/24/1986,6,NO,1.8,,,51,,,,,,BROWN,
8190836,06/30/1986,4.5,NO,1.4,,,55,,,HIGHER THAN '89,,,BROWN/GREEN,1-Beautiful, could not be nicer
8190836,07/06/1986,3.5,NO,1.1,,,59,,,HIGH,,,GREEN/BROWN,2-Very minor aesthetic problems
8190836,07/12/1986,4,NO,1.2,,,57,,,HIGH,,,GREEN/BROWN,2-Very minor aesthetic problems
8190836,07/18/1986,3,NO,0.9,,,61,,,LOW,,,GREEN,3-Enjoyment somewhat impaired (algae)
8190836,07/23/1986,2.5,NO,0.8,,,64,,,NORMAL,,,GREEN,1-Beautiful, could not be nicer
8190836,07/29/1986,2.5,NO,0.8,,,64,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8190836,08/04/1986,2.25,NO,0.7,,,65,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8190836,08/11/1986,2.25,NO,0.7,,,65,,,HIGH,,,GREEN,1-Beautiful, could not be nicer
8190836,08/17/1986,2,NO,0.6,,,67,,,HIGH,,,GREEN,1-Beautiful, could not be nicer
8190836,08/24/1986,3,NO,0.9,,,61,,,HIGH,,,GREEN,2-Very minor aesthetic problems
8190836,09/01/1986,2,NO,0.6,,,67,,,HIGH,,,GREEN,2-Very minor aesthetic problems
8190836,09/07/1986,2.75,NO,0.8,,,63,,,,,,GREEN,
8190836,09/16/1986,6,NO,1.8,,,51,,,HIGHER THAN '89,,,GREEN,1-Beautiful, could not be nicer
8190836,09/24/1986,7.5,NO,2.3,,,48,,,HIGH,,,BROWN,2-Very minor aesthetic problems
8190836,10/01/1986,4.5,NO,1.4,,,55,,,HIGH,,,GREEN/BROWN,2-Very minor aesthetic problems
8190836,05/01/1987,15.25,NO,4.6,,,38,,,LOW,,CLEAR,BLUE,3-Enjoyment somewhat impaired (algae)
8190836,05/24/1987,9.75,NO,3,,,44,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190836,06/05/1987,11.25,NO,3.4,,,42,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
8190836,06/13/1987,9.25,NO,2.8,,,45,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8190836,06/24/1987,8.75,NO,2.7,,,46,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8190836,07/10/1987,5.25,NO,1.6,,,53,,,HIGH,,,GREEN,1-Beautiful, could not be nicer
8190836,07/18/1987,4.25,NO,1.3,,,56,,,HIGH,,,GREEN,1-Beautiful, could not be nicer
8190836,07/25/1987,4,NO,1.2,,,57,,,HIGH,,,GREEN,2-Very minor aesthetic problems
8190836,08/02/1987,3,NO,0.9,,,61,,,HIGH,,,BROWN,2-Very minor aesthetic problems
8190836,08/09/1987,3.25,NO,1,,,60,,,,,,GREEN,
8190836,08/16/1987,1.5,NO,0.5,,,71,,,,,,GREEN,
8190836,08/25/1987,2,NO,0.6,,,67,,,,,,GREEN,
8190836,09/02/1987,2.75,NO,0.8,,,63,,,,,,GREEN,
8190836,09/08/1987,3,NO,0.9,,,61,,,,,,GREEN,
8190836,09/14/1987,3.25,NO,1,,,60,,,,,,GREEN,
8190836,09/22/1987,4,NO,1.2,,,57,,,,,,GREEN,
8190836,10/12/1987,7.5,NO,2.3,,,48,,,,,,GREEN,
8190836,04/30/1988,6.5,NO,2,,,50,,,,,,GREEN,
8190836,05/15/1988,22,NO,6.7,,,33,,,,,CLEAR,BLUE,
8190836,05/23/1988,18.25,NO,5.5,,,35,,,,,CLEAR,BLUE,
8190836,06/01/1988,17.75,NO,5.4,,,36,,,,,CLEAR,BLUE,3-Enjoyment somewhat impaired (algae)
8190836,06/10/1988,19.25,NO,5.9,,,35,,,,,CLEAR,BLUE,
8190836,06/23/1988,7,NO,2.1,,,49,,,,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190836,07/10/1988,4.5,NO,1.4,,,55,,,,,,BROWN,4-Would not swim but boating OK (algae)
8190836,07/20/1988,4,NO,1.2,,,57,,,,,,GREEN,5-Enjoyment substantially impaired (algae)
1,07/26/1988,,,,32,54,,59,61,,,,,
8190836,07/27/1988,4.5,NO,1.4,,,55,,,,,,GREEN,4-Would not swim but boating OK (algae)
8190836,08/09/1988,3.5,NO,1.1,,,59,,,,,,GREEN,4-Would not swim but boating OK (algae)
8190836,08/19/1988,3.5,NO,1.1,,,59,,,,,,GREEN,4-Would not swim but boating OK (algae)
1,08/30/1988,,,,140,102,,64,72,,,,,
8190836,08/31/1988,1.5,NO,0.5,,,71,,,GAUGE,1.04,,GREEN,4-Would not swim but boating OK (algae)
8190836,09/10/1988,2.75,NO,0.8,,,63,,,GAUGE,1.16,,GREEN,5-Enjoyment substantially impaired (algae)
8190836,09/24/1988,3.5,NO,1.1,,,59,,,GAUGE,1.3,,GREEN,4-Would not swim but boating OK (algae)
8190836,10/09/1988,5,NO,1.5,,,54,,,GAUGE,1.27,,GREEN,3-Enjoyment somewhat impaired (algae)
