Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Lake Wissota,Chippewa,2152800,WC,9,,093131,NW,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
8188953,05/18/2003,4,NO,1.2,,,57,,,HIGH,,MURKY,YELLOW,1-Beautiful, could not be nicer
8188953,06/13/2003,5,NO,1.5,,,54,,,NORMAL,,MURKY,YELLOW,2-Very minor aesthetic problems
8188953,06/20/2003,3.75,NO,1.1,,,58,,,NORMAL,,MURKY,YELLOW,2-Very minor aesthetic problems
8188953,07/03/2003,4,NO,1.2,,,57,,,NORMAL,,MURKY,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,07/20/2003,5.5,NO,1.7,,,53,,,NORMAL,,MURKY,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,08/02/2003,4.5,NO,1.4,,,55,,,NORMAL,,MURKY,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,08/17/2003,3.5,NO,1.1,,,59,,,NORMAL,,MURKY,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,09/01/2003,3,NO,0.9,,,61,,,NORMAL,,MURKY,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,10/09/2003,5,NO,1.5,,,54,,,NORMAL,,MURKY,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,06/13/2004,3.5,NO,1.1,,,59,,,HIGH,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,07/18/2004,3.25,NO,1,,,60,,,NORMAL,,MURKY,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,07/31/2004,4.25,NO,1.3,,,56,,,NORMAL,,MURKY,YELLOW,2-Very minor aesthetic problems
8188953,09/04/2005,2,NO,0.6,,,67,,,NORMAL,,CLEAR,GREEN,4-Would not swim but boating OK (algae)
8188953,09/11/2005,4.75,NO,1.4,,,55,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,05/28/2006,4,NO,1.2,,,57,,,HIGH,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,06/18/2006,5.25,NO,1.6,,,53,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,07/04/2006,5.5,NO,1.7,,,53,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
8188953,07/14/2006,3.75,NO,1.1,,,58,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,07/30/2006,2.75,NO,0.8,,,63,,,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
8188953,08/20/2006,5,NO,1.5,,,54,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,08/26/2006,4.25,NO,1.3,,,56,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
8188953,06/24/2007,0.5,NO,0.2,,,87,,,NORMAL,,MURKY,GREEN,5-Enjoyment substantially impaired (algae)
8188953,07/19/2007,5,NO,1.5,,,54,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
8188953,07/30/2007,2.5,NO,0.8,,,64,,,NORMAL,,CLEAR,GREEN,3-Enjoyment somewhat impaired (algae)
8188953,08/10/2007,3.5,NO,1.1,,,59,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
8188953,06/14/2008,2.5,NO,0.8,,,64,,,HIGH,,CLEAR,BROWN,1-Beautiful, could not be nicer
8188953,07/15/2008,2.5,NO,0.8,,,64,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,08/31/2008,1.5,NO,0.5,,,71,,,NORMAL,,CLEAR,GREEN,4-Would not swim but boating OK (algae)
8188953,09/20/2008,4,NO,1.2,,,57,,,NORMAL,,CLEAR,YELLOW,4-Would not swim but boating OK (algae)
8188953,07/26/2009,5.5,NO,1.7,,,53,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
8188953,08/09/2009,3.75,NO,1.1,,,58,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,09/07/2009,4,NO,1.2,,,57,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,06/26/2010,2,NO,0.6,,,67,,,HIGH,,CLEAR,BROWN,4-Would not swim but boating OK (algae)
8188953,07/16/2010,2.25,NO,0.7,,,65,,,HIGH,,CLEAR,RED,2-Very minor aesthetic problems
8188953,08/03/2010,2,NO,0.6,,,67,,,HIGH,,CLEAR,RED,2-Very minor aesthetic problems
8188953,08/22/2010,1.5,NO,0.5,,,71,,,HIGH,,CLEAR,RED,1-Beautiful, could not be nicer
8188953,06/06/2011,3.5,NO,1.1,,,59,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,06/30/2011,3.75,NO,1.1,,,58,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,07/08/2011,2.75,NO,0.8,,,63,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,07/18/2011,2.75,NO,0.8,,,63,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,07/31/2011,2.5,NO,0.8,,,64,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,06/18/2012,3.25,NO,1,,,60,,,NORMAL,,CLEAR,YELLOW,2-Very minor aesthetic problems
8188953,06/29/2012,2.75,NO,0.8,,,63,,,HIGH,,CLEAR,RED,1-Beautiful, could not be nicer
8188953,08/07/2012,4,NO,1.2,,,57,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,08/15/2012,3.75,NO,1.1,,,58,,,NORMAL,,CLEAR,RED,3-Enjoyment somewhat impaired (algae)
8188953,07/04/2013,3,NO,0.9,,,61,,,,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,07/07/2013,3.25,NO,1,,,60,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,07/17/2013,2.75,NO,0.8,,,63,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,08/02/2013,3.25,NO,1,,,60,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,08/29/2013,3,NO,0.9,,,61,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,07/20/2014,4.5,NO,1.4,,,55,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,08/15/2014,3.5,NO,1.1,,,59,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,08/25/2014,2.75,NO,0.8,,,63,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,06/25/2015,3.5,NO,1.1,,,59,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8188953,07/04/2015,3.25,NO,1,,,60,,,HIGH,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,08/15/2015,4.5,NO,1.4,,,55,,,NORMAL,,CLEAR,YELLOW,3-Enjoyment somewhat impaired (algae)
8188953,06/11/2016,2.5,NO,0.8,,,64,,,NORMAL,,CLEAR,YELLOW,1-Beautiful, could not be nicer



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units



Start Date,Fieldwork Comment
06/18/2012,Heavy rainfall within the last 24 hours
08/07/2012,Helper - Scott Jaenecke




Start Date,Group Name,Project Name
05/18/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/13/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/20/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/03/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/20/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/02/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/17/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
09/01/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
10/09/2003,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/13/2004,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/18/2004,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/31/2004,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
09/04/2005,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
09/11/2005,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
05/28/2006,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/18/2006,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/04/2006,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/14/2006,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/30/2006,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/20/2006,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/26/2006,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/24/2007,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/19/2007,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/30/2007,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/10/2007,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/14/2008,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/15/2008,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/31/2008,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
09/20/2008,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/26/2009,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/09/2009,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
09/07/2009,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/26/2010,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/16/2010,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/03/2010,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/22/2010,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/06/2011,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/30/2011,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/08/2011,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/18/2011,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/31/2011,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/18/2012,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/29/2012,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/07/2012,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/15/2012,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/04/2013,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/07/2013,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/17/2013,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/02/2013,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/29/2013,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/20/2014,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/15/2014,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/25/2014,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/25/2015,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
07/04/2015,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
08/15/2015,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
06/11/2016,Kitt Siegfried,Citizen Lake Monitoring - Water Quality - Lake Wissota; Deep Spot- Nr Chippewa R / SE Br
