Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Adams Lake,Portage,267800,WC,50,,504001,CE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,08/07/1979,,,,3.04,11,,47,43,,,,,
81853857,06/19/2013,25,NO,7.6,,,31,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
1,07/17/2017,,,,3.38,26.3,,53,44,,,,,
18138029,07/17/2017,6,NO,1.8,,,51,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
18138029,08/07/2017,7.75,NO,2.4,,,48,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
1,08/08/2017,,,,2.99,22.8,,52,43,,,,,
18138029,09/13/2017,7.75,NO,2.4,5.88,26.2,48,53,48,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
08/07/1979,,,,,.1,MG/L
07/17/2017,3,FEET,77.1,DEGREES F,,
07/17/2017,6,FEET,76.8,DEGREES F,,
07/17/2017,9,FEET,75.2,DEGREES F,,
07/17/2017,12,FEET,62,DEGREES F,,
07/17/2017,15,FEET,55.7,DEGREES F,,
07/17/2017,18,FEET,50.1,DEGREES F,,
07/17/2017,21,FEET,48.5,DEGREES F,,
07/17/2017,24,FEET,46.7,DEGREES F,,
07/17/2017,27,FEET,46.2,DEGREES F,,
07/17/2017,30,FEET,46,DEGREES F,,
07/17/2017,33,FEET,45.8,DEGREES F,,
07/17/2017,36,FEET,45.8,DEGREES F,,
07/17/2017,39,FEET,45.6,DEGREES F,,
08/07/2017,3,FEET,74.3,DEGREES F,,
08/07/2017,6,FEET,73.4,DEGREES F,,
08/07/2017,9,FEET,72.6,DEGREES F,,
08/07/2017,12,FEET,70.5,DEGREES F,,
08/07/2017,15,FEET,59.1,DEGREES F,,
08/07/2017,18,FEET,51.9,DEGREES F,,
08/07/2017,21,FEET,48,DEGREES F,,
08/07/2017,24,FEET,46.5,DEGREES F,,
08/07/2017,27,FEET,46.2,DEGREES F,,
08/07/2017,30,FEET,46.2,DEGREES F,,
08/07/2017,33,FEET,46.2,DEGREES F,,
08/07/2017,36,FEET,46.2,DEGREES F,,
08/07/2017,39,FEET,46.2,DEGREES F,,
09/13/2017,3,FEET,68.1,DEGREES F,,
09/13/2017,6,FEET,67.2,DEGREES F,,
09/13/2017,9,FEET,66.5,DEGREES F,,
09/13/2017,12,FEET,63.5,DEGREES F,,
09/13/2017,15,FEET,58.2,DEGREES F,,
09/13/2017,18,FEET,52.1,DEGREES F,,
09/13/2017,21,FEET,48.7,DEGREES F,,
09/13/2017,24,FEET,47.1,DEGREES F,,
09/13/2017,27,FEET,46.7,DEGREES F,,
09/13/2017,30,FEET,46.5,DEGREES F,,
09/13/2017,33,FEET,46.5,DEGREES F,,
09/13/2017,36,FEET,46.4,DEGREES F,,



Start Date,Fieldwork Comment
08/07/1979,Migrated from EPA STORET Legacy Database- originally reported by Wisconsin DNR    
06/19/2013,It was a clear sunny day on Adams Lake- the lake level was normal and I saw a very big trout!
07/17/2017,Partly cloudy- light breeze- upper 70s. One small boat fishing.
08/07/2017,Partly cloudy- light breeze. 74*F air temp. One shore fisherman near boat landing. No other boats on the water.
09/13/2017,Beautiful- calm day on the lake. No other boats on the water.




Start Date,Group Name,Project Name
08/07/1979,Data Collectors,Migrated from STORET Legacy
06/19/2013,Falcon Mealman,Citizen Lake Monitoring - Water Quality - Adams Lake - Deep Hole
07/17/2017,Data Collectors,Directed Lakes 2017 Provost
07/17/2017,Paul Skawinski,Citizen Lake Monitoring - Water Quality - Adams Lake - Deep Hole
08/07/2017,Paul Skawinski,Citizen Lake Monitoring - Water Quality - Adams Lake - Deep Hole
08/08/2017,Data Collectors,Directed Lakes 2017 Provost
09/13/2017,Paul Skawinski,Citizen Lake Monitoring - Water Quality - Adams Lake - Deep Hole
09/13/2017,Paul Skawinski,Directed Lakes 2017 Provost
