Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI
1,02/09/1977,,,,,,,,
1,05/18/1977,,,,,,,,
1,08/10/1977,8.2,,2.5,,,47,,
1,10/16/1977,,,,,,,,
1,04/25/1995,5.9,,1.8,14.3,29,52,54,55
1,06/29/1995,20.3,,6.2,,12,34,47,
1,07/13/1995,,,,0.04,10,,46,10
1,08/21/1995,,,,6.64,17,,50,49
8188638,07/28/2003,,,,,19,,51,
8188637,08/27/2003,11.5,NO,3.5,3.62,23,42,52,45
18137035,05/07/2013,,,,,33.5,,55,
18137035,07/09/2013,11,N,3.3,1.91,12.1,43,47,40
18137035,09/03/2013,,,,,,,,
148112004,05/17/2017,7.5,NO,2.3,,,48,,
